"gene_name","Human Gene ID","HGNCID","Human Symbol"," Species","Mouse GeneID","MGIID","Mouse_Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From"
"MMP3","4314","7173","MMP3","Mouse","17381","97005","Mmp12","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"MMP3","4314","7173","MMP3","Mouse","17394","1202395","Mmp8","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"MMP3","4314","7173","MMP3","Mouse","17387","101900","Mmp14","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","17395","97011","Mmp9","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","26561","1347361","Mmp23","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","240047","2443938","Mmp25","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","17391","1341867","Mmp24","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","17390","97009","Mmp2","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","17388","109320","Mmp15","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","17393","103189","Mmp7","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","118453","2153062","Mmp28","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","17389","1276107","Mmp16","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","58223","1927899","Mmp19","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","234911","3039232","Mmp27","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","23948","1346076","Mmp17","2","1.91","low","No","No","eggNOG, OrthoDB"
"MMP3","4314","7173","MMP3","Mouse","17385","97008","Mmp11","2","1.9","low","No","No","eggNOG, OrthoFinder"
"MMP3","4314","7173","MMP3","Mouse","83995","1933846","Mmp1a","2","1.9","low","No","No","eggNOG, OrthoFinder"
"MOCOS","55034","18234","MOCOS","Mouse","68591","1915841","Mocos","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MORC3","23515","23572","MORC3","Mouse","338467","2136841","Morc3","16","16.25","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MPC2","25874","24515","MPC2","Mouse","70456","1917706","Mpc2","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MPZ","4359","7225","MPZ","Mouse","17528","103177","Mpz","14","14.4","high","Yes","Yes","Compara, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MRC2","9902","16875","MRC2","Mouse","17534","107818","Mrc2","13","13.39","high","Yes","Yes","Compara, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MRC2","9902","16875","MRC2","Mouse","17533","97142","Mrc1","2","1.91","low","No","No","OrthoDB, orthoMCL"
"MRPL11","65003","14042","MRPL11","Mouse","66419","2137215","Mrpl11","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MRPL21","219927","14479","MRPL21","Mouse","353242","2660674","Mrpl21","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MRPL30","51263","14036","MRPL30","Mouse","107734","1333820","Mrpl30","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MRPS31","10240","16632","MRPS31","Mouse","57312","1913153","Mrps31","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MSC","9242","7321","MSC","Mouse","17681","1333884","Msc","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MSC","9242","7321","MSC","Mouse","21412","1202715","Tcf21","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp"
"MT1A","4489","7393","MT1A","Mouse","17750","97172","Mt2","7","6.89","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OMA, orthoMCL, Panther"
"MT1A","4489","7393","MT1A","Mouse","17748","97171","Mt1","6","6.44","moderate","No","No","Compara, eggNOG, HGNC, Inparanoid, Panther, TreeFam"
"MT1X","4501","7405","MT1X","Mouse","17750","97172","Mt2","10","9.81","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoFinder, Panther, Phylome, TreeFam"
"MT1X","4501","7405","MT1X","Mouse","17748","97171","Mt1","5","5.48","moderate","No","No","Compara, eggNOG, HGNC, Inparanoid, Panther"
"MTFP1","51537","26945","MTFP1","Mouse","67900","1916686","Mtfp1","13","13.26","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"MTMR6","9107","7453","MTMR6","Mouse","219135","2145637","Mtmr6","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MTMR6","9107","7453","MTMR6","Mouse","54384","1891693","Mtmr7","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"MTMR6","9107","7453","MTMR6","Mouse","17772","1099452","Mtm1","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp"
"MTMR6","9107","7453","MTMR6","Mouse","77116","1924366","Mtmr2","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp"
"MTMR6","9107","7453","MTMR6","Mouse","210376","2442842","Mtmr9","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"MX2","4600","7533","MX2","Mouse","17858","97244","Mx2","1","1.5","low","Yes","No","HGNC"
"MX2","4600","7533","MX2","Mouse","17857","97243","Mx1","1","1.5","low","Yes","No","HGNC"
"MX2","4600","7533","MX2","Mouse","13430","109547","Dnm2","1","0.9","low","Yes","No","eggNOG"
"MX2","4600","7533","MX2","Mouse","74006","1921256","Dnm1l","1","0.9","low","Yes","No","eggNOG"
"MX2","4600","7533","MX2","Mouse","103967","1341299","Dnm3","1","0.9","low","Yes","No","eggNOG"
"MX2","4600","7533","MX2","Mouse","13429","107384","Dnm1","1","0.9","low","Yes","No","eggNOG"
"MYADM","91663","7544","MYADM","Mouse","50918","1355332","Myadm","14","14.27","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"MYBL2","4605","7548","MYBL2","Mouse","17865","101785","Mybl2","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MYBL2","4605","7548","MYBL2","Mouse","17864","99925","Mybl1","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"MYBL2","4605","7548","MYBL2","Mouse","17863","97249","Myb","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"MYO1C","4641","7597","MYO1C","Mouse","17913","106612","Myo1c","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"MYO1C","4641","7597","MYO1C","Mouse","338367","107728","Myo1d","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"MYO1C","4641","7597","MYO1C","Mouse","246177","1927091","Myo1g","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"MYO1C","4641","7597","MYO1C","Mouse","71602","106621","Myo1e","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"MYO1C","4641","7597","MYO1C","Mouse","432516","107732","Myo1a","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"MYO1C","4641","7597","MYO1C","Mouse","17916","107711","Myo1f","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"MYO1C","4641","7597","MYO1C","Mouse","17912","107752","Myo1b","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"MYO1C","4641","7597","MYO1C","Mouse","231646","1914674","Myo1h","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"NAE1","8883","621","NAE1","Mouse","234664","2384561","Nae1","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NAP1L1","4673","7637","NAP1L1","Mouse","53605","1855693","Nap1l1","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NAP1L1","4673","7637","NAP1L1","Mouse","17955","1316687","Nap1l4","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"NAP1L1","4673","7637","NAP1L1","Mouse","17954","106654","Nap1l2","2","1.91","low","No","No","eggNOG, OrthoDB"
"NCKIPSD","51517","15486","NCKIPSD","Mouse","80987","1931834","Nckipsd","13","13.26","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"NDEL1","81565","17620","NDEL1","Mouse","83431","1932915","Ndel1","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NDEL1","81565","17620","NDEL1","Mouse","67203","1914453","Nde1","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"NDOR1","27158","29838","NDOR1","Mouse","78797","1926047","Ndor1","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NDRG2","57447","14460","NDRG2","Mouse","29811","1352498","Ndrg2","13","13.36","high","Yes","Yes","eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NDRG2","57447","14460","NDRG2","Mouse","17988","1341799","Ndrg1","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp"
"NDRG2","57447","14460","NDRG2","Mouse","29812","1352499","Ndrg3","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp"
"NDRG2","57447","14460","NDRG2","Mouse","234593","2384590","Ndrg4","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder"
"NDUFA6","4700","7690","NDUFA6","Mouse","67130","1914380","Ndufa6","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NDUFA8","4702","7692","NDUFA8","Mouse","68375","1915625","Ndufa8","14","14.21","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"NDUFAB1","4706","7694","NDUFAB1","Mouse","70316","1917566","Ndufab1","15","15.22","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"NDUFB6","4712","7701","NDUFB6","Mouse","230075","2684983","Ndufb6","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NEDD4L","23327","7728","NEDD4L","Mouse","83814","1933754","Nedd4l","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NEDD4L","23327","7728","NEDD4L","Mouse","17999","97297","Nedd4","5","4.84","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp"
"NEDD4L","23327","7728","NEDD4L","Mouse","66894","1914144","Wwp2","4","3.84","moderate","No","No","eggNOG, OrthoDB, orthoMCL, RoundUp"
"NEDD4L","23327","7728","NEDD4L","Mouse","16396","1202301","Itch","4","3.84","moderate","No","No","eggNOG, OrthoDB, orthoMCL, RoundUp"
"NEDD4L","23327","7728","NEDD4L","Mouse","75788","1923038","Smurf1","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp"
"NEDD4L","23327","7728","NEDD4L","Mouse","107568","1861728","Wwp1","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"NEDD4L","23327","7728","NEDD4L","Mouse","66313","1913563","Smurf2","2","1.93","low","No","No","eggNOG, RoundUp"
"NEFH","4744","7737","NEFH","Mouse","380684","97309","Nefh","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NEFH","4744","7737","NEFH","Mouse","226180","96568","Ina","2","1.91","low","No","No","eggNOG, OrthoDB"
"NEFH","4744","7737","NEFH","Mouse","18039","97313","Nefl","2","1.91","low","No","No","eggNOG, OrthoDB"
"NEFH","4744","7737","NEFH","Mouse","18040","97314","Nefm","2","1.91","low","No","No","eggNOG, OrthoDB"
"NEMP1","23306","29001","NEMP1","Mouse","210035","2446113","Nemp1","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NEMP1","23306","29001","NEMP1","Mouse","227094","2444113","Nemp2","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp"
"NFATC1","4772","7775","NFATC1","Mouse","18018","102469","Nfatc1","14","14.27","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"NFATC1","4772","7775","NFATC1","Mouse","18019","102463","Nfatc2","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL"
"NFATC2IP","84901","25906","NFATC2IP","Mouse","18020","1329015","Nfatc2ip","12","12.33","high","Yes","Yes","eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"NFE2L1","4779","7781","NFE2L1","Mouse","18023","99421","Nfe2l1","13","13.28","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NFE2L1","4779","7781","NFE2L1","Mouse","18022","97308","Nfe2","2","2.04","low","No","No","OrthoDB, RoundUp"
"NFE2L1","4779","7781","NFE2L1","Mouse","18025","1339958","Nfe2l3","2","1.91","low","No","No","eggNOG, OrthoDB"
"NFIL3","4783","7787","NFIL3","Mouse","18030","109495","Nfil3","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NIFK","84365","17838","NIFK","Mouse","67949","1915199","Nifk","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NNT-AS1","100652772","49005","NNT-AS1","","","","","0","0","None","","",""
"NOLC1","9221","15608","NOLC1","Mouse","70769","1918019","Nolc1","14","14.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NOP2","4839","7867","NOP2","Mouse","110109","107891","Nop2","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NOX5","79400","14874","NOX5","Mouse","237038","2450016","Nox1","2","1.93","moderate","Yes","No","eggNOG, RoundUp"
"NPAT","4863","7896","NPAT","Mouse","244879","107605","Npat","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NPR2","4882","7944","NPR2","Mouse","230103","97372","Npr2","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NPR2","4882","7944","NPR2","Mouse","18160","97371","Npr1","4","3.83","moderate","No","No","eggNOG, OrthoFinder, orthoMCL, RoundUp"
"NPR2","4882","7944","NPR2","Mouse","73707","106025","Gucy2g","2","1.91","moderate","No","Yes","eggNOG, OrthoDB"
"NPR2","4882","7944","NPR2","Mouse","18162","97373","Npr3","2","1.9","low","No","No","eggNOG, OrthoFinder"
"NSA2","10412","30728","NSA2","Mouse","59050","1913883","Nsa2","9","9.3","high","Yes","Yes","Compara, eggNOG, HGNC, Homologene, OMA, OrthoFinder, orthoMCL, Panther, TreeFam"
"NSA2","10412","30728","NSA2","Mouse","433230","3648670","Nsa2-ps1","6","6","moderate","No","Yes","Hieranoid, Inparanoid, OMA, OrthoInspector, Phylome, RoundUp"
"NTM","50863","17941","NTM","Mouse","235106","2446259","Ntm","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NTM","50863","17941","NTM","Mouse","330908","97397","Opcml","3","3.04","low","No","No","OrthoDB, OrthoFinder, RoundUp"
"NTM","50863","17941","NTM","Mouse","268890","1261760","Lsamp","2","2.03","low","No","No","OrthoFinder, RoundUp"
"NTM","50863","17941","NTM","Mouse","320840","2444846","Negr1","2","2.01","low","No","No","OrthoDB, OrthoFinder"
"NUBP1","4682","8041","NUBP1","Mouse","26425","1347073","Nubp1","15","15.24","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NUBP1","4682","8041","NUBP1","Mouse","26426","1347072","Nubp2","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL"
"NUCB1","4924","8043","NUCB1","Mouse","18220","97388","Nucb1","15","15.22","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"NUCB1","4924","8043","NUCB1","Mouse","53322","1858179","Nucb2","3","2.93","low","No","No","eggNOG, OrthoFinder, RoundUp"
"NUDT21","11051","13870","NUDT21","Mouse","68219","1915469","Nudt21","13","13.26","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"NUP93","9688","28958","NUP93","Mouse","71805","1919055","Nup93","13","13.28","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"NUPR1","26471","29990","NUPR1","Mouse","56312","1891834","Nupr1","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"OGT","8473","8127","OGT","Mouse","108155","1339639","Ogt","14","14.21","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam"
"OPN3","23596","14007","OPN3","Mouse","13603","1338022","Opn3","14","14.4","high","Yes","Yes","Compara, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"OS9","10956","16994","OS9","Mouse","216440","1924301","Os9","15","15.3","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"OS9","10956","16994","OS9","Mouse","66753","1914003","Erlec1","3","2.93","low","No","No","eggNOG, OrthoFinder, RoundUp"
"OSTM1","28962","21652","OSTM1","Mouse","14628","2655574","Ostm1","14","14.29","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
"OXSM","54995","26063","OXSM","Mouse","71147","1918397","Oxsm","14","14.28","high","Yes","Yes","Compara, eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp"
"P3H3","10536","19318","P3H3","Mouse","14789","1315208","P3h3","14","14.37","high","Yes","Yes","eggNOG, HGNC, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam"
